Count of StrategyPlanKey,Datekey,EntityKey,ScenarioKey,AccountKey,ProductCategoryKey,Amount
1,2017-01-01 00:00:00,726,1,4,2,64751.8715
1,2017-01-01 00:00:00,726,1,4,3,193565.9965
1,2017-01-01 00:00:00,726,1,4,4,110675.9565
1,2017-01-01 00:00:00,726,1,4,5,63917.1955
1,2017-01-01 00:00:00,726,1,4,6,10866.6435
1,2017-01-01 00:00:00,726,1,4,7,436.705
1,2017-01-01 00:00:00,726,1,4,8,108150.4525
1,2017-01-01 00:00:00,726,1,5,1,936.26
1,2017-01-01 00:00:00,726,1,5,2,30078.43
1,2017-01-01 00:00:00,726,1,5,3,83519.2
1,2017-01-01 00:00:00,726,1,5,4,41987.53
1,2017-01-01 00:00:00,726,1,5,5,27947.06
1,2017-01-01 00:00:00,726,1,5,6,4376.36
1,2017-01-01 00:00:00,726,1,5,7,223.6
1,2017-01-01 00:00:00,726,1,5,8,50646.78
1,2017-01-01 00:00:00,726,1,7,1,128.3944
1,2017-01-01 00:00:00,726,1,7,2,1151.8165
1,2017-01-01 00:00:00,726,1,8,1,130.3399
1,2017-01-01 00:00:00,726,1,8,2,1169.2695
1,2017-01-01 00:00:00,726,1,9,1,301.511
1,2017-01-01 00:00:00,726,1,9,2,2704.8326
1,2017-01-01 00:00:00,726,1,10,1,132.1485
1,2017-01-01 00:00:00,726,1,10,2,1185.4942
1,2017-01-01 00:00:00,726,1,11,1,269.2165
1,2017-01-01 00:00:00,726,1,11,2,2415.1208
1,2017-01-01 00:00:00,726,1,15,1,96.2541
1,2017-01-01 00:00:00,726,1,15,2,863.4882
1,2017-01-01 00:00:00,726,1,16,1,287.3872
1,2017-01-01 00:00:00,726,1,16,2,2578.1293
1,2017-01-01 00:00:00,726,1,17,1,77.0033
1,2017-01-01 00:00:00,726,1,17,2,690.7906
1,2017-01-01 00:00:00,726,1,19,1,586.5942
1,2017-01-01 00:00:00,726,1,19,2,5262.2922
1,2017-01-01 00:00:00,726,1,20,1,609.6122
1,2017-01-01 00:00:00,726,1,20,2,5468.7849
1,2017-01-01 00:00:00,726,1,21,1,2090.0989
1,2017-01-01 00:00:00,726,1,21,2,18750.1198
1,2017-01-01 00:00:00,726,1,22,1,1436.943
1,2017-01-01 00:00:00,726,1,22,2,12890.7073
1,2017-01-01 00:00:00,726,1,23,1,217.7186
1,2017-01-01 00:00:00,726,1,23,2,1953.1375
1,2017-01-01 00:00:00,726,2,4,1,2562.7143
1,2017-01-01 00:00:00,726,2,4,2,61016.2439
1,2017-01-01 00:00:00,726,2,4,3,184737.5244
1,2017-01-01 00:00:00,726,2,4,4,103723.5042
1,2017-01-01 00:00:00,726,2,4,5,59518.6254
1,2017-01-01 00:00:00,726,2,4,6,10443.7851
1,2017-01-01 00:00:00,726,2,4,7,420.5557
1,2017-01-01 00:00:00,726,2,4,8,101802.1129
1,2017-01-01 00:00:00,726,2,5,1,907.2359
1,2017-01-01 00:00:00,726,2,5,2,29145.9987
1,2017-01-01 00:00:00,726,2,5,3,80930.1048
1,2017-01-01 00:00:00,726,2,5,4,40685.9166
1,2017-01-01 00:00:00,726,2,5,5,27080.7011
1,2017-01-01 00:00:00,726,2,5,6,4240.6928
1,2017-01-01 00:00:00,726,2,5,7,216.6684
1,2017-01-01 00:00:00,726,2,5,8,49076.7298
1,2017-01-01 00:00:00,726,2,7,1,124.4142
1,2017-01-01 00:00:00,726,2,7,2,1116.1102
1,2017-01-01 00:00:00,726,2,8,1,126.2994
1,2017-01-01 00:00:00,726,2,8,2,1133.0221
1,2017-01-01 00:00:00,726,2,9,1,292.1642
1,2017-01-01 00:00:00,726,2,9,2,2620.9828
1,2017-01-01 00:00:00,726,2,10,1,128.0519
1,2017-01-01 00:00:00,726,2,10,2,1148.7438
1,2017-01-01 00:00:00,726,2,11,1,260.8708
1,2017-01-01 00:00:00,726,2,11,2,2340.2521
1,2017-01-01 00:00:00,726,2,15,1,93.2702
1,2017-01-01 00:00:00,726,2,15,2,836.7202
1,2017-01-01 00:00:00,726,2,16,1,278.4782
1,2017-01-01 00:00:00,726,2,16,2,2498.2073
1,2017-01-01 00:00:00,726,2,17,1,74.6162
1,2017-01-01 00:00:00,726,2,17,2,669.3761
1,2017-01-01 00:00:00,726,2,19,1,568.4097
1,2017-01-01 00:00:00,726,2,19,2,5099.1611
1,2017-01-01 00:00:00,726,2,20,1,590.7142
1,2017-01-01 00:00:00,726,2,20,2,5299.2526
1,2017-01-01 00:00:00,726,2,21,1,2025.3058
1,2017-01-01 00:00:00,726,2,21,2,18168.8661
1,2017-01-01 00:00:00,726,2,22,1,1392.3977
1,2017-01-01 00:00:00,726,2,22,2,12491.0954
1,2017-01-01 00:00:00,726,2,23,1,210.9694
1,2017-01-01 00:00:00,726,2,23,2,1892.5902
1,2017-01-01 00:00:00,726,3,4,1,2697.594
1,2017-01-01 00:00:00,726,3,4,2,64227.6252
1,2017-01-01 00:00:00,726,3,4,3,194460.552
1,2017-01-01 00:00:00,726,3,4,4,109182.636
1,2017-01-01 00:00:00,726,3,4,5,62651.1846
1,2017-01-01 00:00:00,726,3,4,6,10993.458
1,2017-01-01 00:00:00,726,3,4,7,442.6902
1,2017-01-01 00:00:00,726,3,4,8,107160.1188
1,2017-01-01 00:00:00,726,3,5,1,954.9852
1,2017-01-01 00:00:00,726,3,5,2,30679.9986
1,2017-01-01 00:00:00,726,3,5,3,85189.584
1,2017-01-01 00:00:00,726,3,5,4,42827.2806
1,2017-01-01 00:00:00,726,3,5,5,28506.0012
1,2017-01-01 00:00:00,726,3,5,6,4463.8872
1,2017-01-01 00:00:00,726,3,5,7,228.072
1,2017-01-01 00:00:00,726,3,5,8,51659.7156
1,2017-01-01 00:00:00,726,3,7,1,130.9623
1,2017-01-01 00:00:00,726,3,7,2,1174.8528
1,2017-01-01 00:00:00,726,3,8,1,132.9467
1,2017-01-01 00:00:00,726,3,8,2,1192.6548
1,2017-01-01 00:00:00,726,3,9,1,307.5412
1,2017-01-01 00:00:00,726,3,9,2,2758.9293
1,2017-01-01 00:00:00,726,3,10,1,134.7915
1,2017-01-01 00:00:00,726,3,10,2,1209.204
1,2017-01-01 00:00:00,726,3,11,1,274.6008
1,2017-01-01 00:00:00,726,3,11,2,2463.4232
1,2017-01-01 00:00:00,726,3,15,1,98.1792
1,2017-01-01 00:00:00,726,3,15,2,880.758
1,2017-01-01 00:00:00,726,3,16,1,293.135
1,2017-01-01 00:00:00,726,3,16,2,2629.6919
1,2017-01-01 00:00:00,726,3,17,1,78.5433
1,2017-01-01 00:00:00,726,3,17,2,704.6064
1,2017-01-01 00:00:00,726,3,19,1,598.326
1,2017-01-01 00:00:00,726,3,20,1,621.8044
1,2017-01-01 00:00:00,726,3,21,1,2131.9008
1,2017-01-01 00:00:00,726,3,22,1,1465.6818
1,2017-01-01 00:00:00,726,3,23,1,222.073
1,2017-01-01 00:00:00,727,1,4,1,4032.0045
1,2017-01-01 00:00:00,727,1,4,2,56530.002
1,2017-01-01 00:00:00,727,1,4,3,145881.297
1,2017-01-01 00:00:00,727,1,4,4,97065.94
1,2017-01-01 00:00:00,727,1,4,5,46134.3175
1,2017-01-01 00:00:00,727,1,4,6,9296.099
1,2017-01-01 00:00:00,727,1,4,7,3424.888
1,2017-01-01 00:00:00,727,1,4,8,86153.4585
1,2017-01-01 00:00:00,727,1,5,1,1591.86
1,2017-01-01 00:00:00,727,1,5,2,24697.74
1,2017-01-01 00:00:00,727,1,5,3,64324.82
1,2017-01-01 00:00:00,727,1,5,4,36400.74
1,2017-01-01 00:00:00,727,1,5,5,20019.75
1,2017-01-01 00:00:00,727,1,5,6,3535.47
1,2017-01-01 00:00:00,727,1,5,7,1420.8
1,2017-01-01 00:00:00,727,1,5,8,40802.54
1,2017-01-01 00:00:00,727,1,7,1,106.6289
1,2017-01-01 00:00:00,727,1,7,2,956.5595
1,2017-01-01 00:00:00,727,1,8,1,102.7909
1,2017-01-01 00:00:00,727,1,8,2,922.1292
1,2017-01-01 00:00:00,727,1,9,1,207.8685
1,2017-01-01 00:00:00,727,1,9,2,1864.7731
1,2017-01-01 00:00:00,727,1,10,1,109.0416
1,2017-01-01 00:00:00,727,1,10,2,978.2039
1,2017-01-01 00:00:00,727,1,11,1,219.8274
1,2017-01-01 00:00:00,727,1,11,2,1972.0547
1,2017-01-01 00:00:00,727,1,15,1,96.2541
1,2017-01-01 00:00:00,727,1,15,2,863.4882
1,2017-01-01 00:00:00,727,1,16,1,287.3872
1,2017-01-01 00:00:00,727,1,16,2,2578.1293
1,2017-01-01 00:00:00,727,1,17,1,77.0033
1,2017-01-01 00:00:00,727,1,17,2,690.7906
1,2017-01-01 00:00:00,727,1,19,1,542.6839
1,2017-01-01 00:00:00,727,1,19,2,4868.3768
1,2017-01-01 00:00:00,727,1,20,1,609.6122
1,2017-01-01 00:00:00,727,1,20,2,5468.7849
1,2017-01-01 00:00:00,727,1,21,1,2090.0989
1,2017-01-01 00:00:00,727,1,21,2,18750.1198
1,2017-01-01 00:00:00,727,1,22,1,1436.943
1,2017-01-01 00:00:00,727,1,22,2,12890.7073
1,2017-01-01 00:00:00,727,1,23,1,217.7186
1,2017-01-01 00:00:00,727,1,23,2,1953.1375
1,2017-01-01 00:00:00,727,2,4,1,3939.2079
1,2017-01-01 00:00:00,727,2,4,2,51733.0786
1,2017-01-01 00:00:00,727,2,4,3,138477.4547
1,2017-01-01 00:00:00,727,2,4,4,92125.4172
1,2017-01-01 00:00:00,727,2,4,5,42966.7294
1,2017-01-01 00:00:00,727,2,4,6,8514.0313
1,2017-01-01 00:00:00,727,2,4,7,3330.7437
1,2017-01-01 00:00:00,727,2,4,8,81273.0242
1,2017-01-01 00:00:00,727,2,5,1,1542.5123
1,2017-01-01 00:00:00,727,2,5,2,23932.1101
1,2017-01-01 00:00:00,727,2,5,3,62330.7506
1,2017-01-01 00:00:00,727,2,5,4,35272.3171
1,2017-01-01 00:00:00,727,2,5,5,19399.1378
1,2017-01-01 00:00:00,727,2,5,6,3425.8704
1,2017-01-01 00:00:00,727,2,5,7,1376.7552
1,2017-01-01 00:00:00,727,2,5,8,39537.6613
1,2017-01-01 00:00:00,727,2,7,1,103.3234
1,2017-01-01 00:00:00,727,2,7,2,926.9062
1,2017-01-01 00:00:00,727,2,8,1,99.6044
1,2017-01-01 00:00:00,727,2,8,2,893.5432
1,2017-01-01 00:00:00,727,2,9,1,201.4246
1,2017-01-01 00:00:00,727,2,9,2,1806.9651
1,2017-01-01 00:00:00,727,2,10,1,105.6613
1,2017-01-01 00:00:00,727,2,10,2,947.8796
1,2017-01-01 00:00:00,727,2,11,1,213.0127
1,2017-01-01 00:00:00,727,2,11,2,1910.9211
1,2017-01-01 00:00:00,727,2,15,1,93.2702
1,2017-01-01 00:00:00,727,2,15,2,836.7202
1,2017-01-01 00:00:00,727,2,16,1,278.4782
1,2017-01-01 00:00:00,727,2,16,2,2498.2073
1,2017-01-01 00:00:00,727,2,17,1,74.6162
1,2017-01-01 00:00:00,727,2,17,2,669.3761
1,2017-01-01 00:00:00,727,2,19,1,525.8607
1,2017-01-01 00:00:00,727,2,19,2,4717.4571
1,2017-01-01 00:00:00,727,2,20,1,590.7142
1,2017-01-01 00:00:00,727,2,20,2,5299.2526
1,2017-01-01 00:00:00,727,2,21,1,2025.3058
1,2017-01-01 00:00:00,727,2,21,2,18168.8661
1,2017-01-01 00:00:00,727,2,22,1,1392.3977
1,2017-01-01 00:00:00,727,2,22,2,12491.0954
1,2017-01-01 00:00:00,727,2,23,1,210.9694
1,2017-01-01 00:00:00,727,2,23,2,1892.5902
1,2017-01-01 00:00:00,727,3,4,1,4146.5346
1,2017-01-01 00:00:00,727,3,4,2,54455.8722
1,2017-01-01 00:00:00,727,3,4,3,145765.7418
1,2017-01-01 00:00:00,727,3,4,4,96974.1234
1,2017-01-01 00:00:00,727,3,4,5,45228.1362
1,2017-01-01 00:00:00,727,3,4,6,8962.1382
1,2017-01-01 00:00:00,727,3,4,7,3506.046
1,2017-01-01 00:00:00,727,3,4,8,85550.5518
1,2017-01-01 00:00:00,727,3,5,1,1623.6972
1,2017-01-01 00:00:00,727,3,5,2,25191.6948
1,2017-01-01 00:00:00,727,3,5,3,65611.3164
1,2017-01-01 00:00:00,727,3,5,4,37128.7548
1,2017-01-01 00:00:00,727,3,5,5,20420.145
1,2017-01-01 00:00:00,727,3,5,6,3606.1794
1,2017-01-01 00:00:00,727,3,5,7,1449.216
1,2017-01-01 00:00:00,727,3,5,8,41618.5908
1,2017-01-01 00:00:00,727,3,7,1,108.7614
1,2017-01-01 00:00:00,727,3,7,2,975.6907
1,2017-01-01 00:00:00,727,3,8,1,104.8467
1,2017-01-01 00:00:00,727,3,8,2,940.5718
1,2017-01-01 00:00:00,727,3,9,1,212.0259
1,2017-01-01 00:00:00,727,3,9,2,1902.0685
1,2017-01-01 00:00:00,727,3,10,1,111.2224
1,2017-01-01 00:00:00,727,3,10,2,997.768
1,2017-01-01 00:00:00,727,3,11,1,224.2239
1,2017-01-01 00:00:00,727,3,11,2,2011.4958
1,2017-01-01 00:00:00,727,3,15,1,98.1792
1,2017-01-01 00:00:00,727,3,15,2,880.758
1,2017-01-01 00:00:00,727,3,16,1,293.135
1,2017-01-01 00:00:00,727,3,16,2,2629.6919
1,2017-01-01 00:00:00,727,3,17,1,78.5433
1,2017-01-01 00:00:00,727,3,17,2,704.6064
1,2017-01-01 00:00:00,727,3,19,1,553.5376
1,2017-01-01 00:00:00,727,3,20,1,621.8044
1,2017-01-01 00:00:00,727,3,21,1,2131.9008
1,2017-01-01 00:00:00,727,3,22,1,1465.6818
1,2017-01-01 00:00:00,727,3,23,1,222.073
1,2017-01-01 00:00:00,728,1,4,2,28945.242
1,2017-01-01 00:00:00,728,1,4,3,120502.0775
1,2017-01-01 00:00:00,728,1,4,4,77464.099
1,2017-01-01 00:00:00,728,1,4,5,54166.9975
1,2017-01-01 00:00:00,728,1,4,6,13510.498
1,2017-01-01 00:00:00,728,1,4,7,1145.7545
1,2017-01-01 00:00:00,728,1,4,8,145029.8505
1,2017-01-01 00:00:00,728,1,5,2,14050.16
1,2017-01-01 00:00:00,728,1,5,3,48035.03
1,2017-01-01 00:00:00,728,1,5,4,30008.23
1,2017-01-01 00:00:00,728,1,5,5,23474.97
1,2017-01-01 00:00:00,728,1,5,6,5107.53
1,2017-01-01 00:00:00,728,1,5,7,544.5
1,2017-01-01 00:00:00,728,1,5,8,67569.52
1,2017-01-01 00:00:00,728,1,7,1,100.2558
1,2017-01-01 00:00:00,728,1,7,2,899.3874
1,2017-01-01 00:00:00,728,1,8,1,115.6118
1,2017-01-01 00:00:00,728,1,8,2,1037.1452
1,2017-01-01 00:00:00,728,1,9,1,234.0829
1,2017-01-01 00:00:00,728,1,9,2,2099.9403
1,2017-01-01 00:00:00,728,1,10,1,112.2907
1,2017-01-01 00:00:00,728,1,10,2,1007.3516
1,2017-01-01 00:00:00,728,1,11,1,224.0095
1,2017-01-01 00:00:00,728,1,11,2,2009.5721
1,2017-01-01 00:00:00,728,1,15,1,96.2541
1,2017-01-01 00:00:00,728,1,15,2,863.4882
1,2017-01-01 00:00:00,728,1,16,1,287.3872
1,2017-01-01 00:00:00,728,1,16,2,2578.1293
1,2017-01-01 00:00:00,728,1,17,1,77.0033
1,2017-01-01 00:00:00,728,1,17,2,690.7906
1,2017-01-01 00:00:00,728,1,19,1,472.8894
1,2017-01-01 00:00:00,728,1,19,2,4242.255
1,2017-01-01 00:00:00,728,1,20,1,609.6122
1,2017-01-01 00:00:00,728,1,20,2,5468.7849
1,2017-01-01 00:00:00,728,1,21,1,2090.0989
1,2017-01-01 00:00:00,728,1,21,2,18750.1198
1,2017-01-01 00:00:00,728,1,22,1,1436.943
1,2017-01-01 00:00:00,728,1,22,2,12890.7073
1,2017-01-01 00:00:00,728,1,23,1,217.7186
1,2017-01-01 00:00:00,728,1,23,2,1953.1375
1,2017-01-01 00:00:00,728,2,4,2,26162.5833
1,2017-01-01 00:00:00,728,2,4,3,108719.2128
1,2017-01-01 00:00:00,728,2,4,4,70235.465
1,2017-01-01 00:00:00,728,2,4,5,50431.5372
1,2017-01-01 00:00:00,728,2,4,6,12973.4177
1,2017-01-01 00:00:00,728,2,4,7,1112.5089
1,2017-01-01 00:00:00,728,2,4,8,138774.1141
1,2017-01-01 00:00:00,728,2,5,2,13614.605
1,2017-01-01 00:00:00,728,2,5,3,46545.9441
1,2017-01-01 00:00:00,728,2,5,4,29077.9749
1,2017-01-01 00:00:00,728,2,5,5,22747.2459
1,2017-01-01 00:00:00,728,2,5,6,4949.1966
1,2017-01-01 00:00:00,728,2,5,7,527.6205
1,2017-01-01 00:00:00,728,2,5,8,65474.8649
1,2017-01-01 00:00:00,728,2,7,1,97.1479
1,2017-01-01 00:00:00,728,2,7,2,871.5064
1,2017-01-01 00:00:00,728,2,8,1,112.0279
1,2017-01-01 00:00:00,728,2,8,2,1004.9936
1,2017-01-01 00:00:00,728,2,9,1,226.8264
1,2017-01-01 00:00:00,728,2,9,2,2034.8422
1,2017-01-01 00:00:00,728,2,10,1,108.8097
1,2017-01-01 00:00:00,728,2,10,2,976.1236
1,2017-01-01 00:00:00,728,2,11,1,217.0652
1,2017-01-01 00:00:00,728,2,11,2,1947.2753
1,2017-01-01 00:00:00,728,2,15,1,93.2702
1,2017-01-01 00:00:00,728,2,15,2,836.7202
1,2017-01-01 00:00:00,728,2,16,1,278.4782
1,2017-01-01 00:00:00,728,2,16,2,2498.2073
1,2017-01-01 00:00:00,728,2,17,1,74.6162
1,2017-01-01 00:00:00,728,2,17,2,669.3761
1,2017-01-01 00:00:00,728,2,19,1,458.2298
1,2017-01-01 00:00:00,728,2,19,2,4110.7452
1,2017-01-01 00:00:00,728,2,20,1,590.7142
1,2017-01-01 00:00:00,728,2,20,2,5299.2526
1,2017-01-01 00:00:00,728,2,21,1,2025.3058
1,2017-01-01 00:00:00,728,2,21,2,18168.8661
1,2017-01-01 00:00:00,728,2,22,1,1392.3977
1,2017-01-01 00:00:00,728,2,22,2,12491.0954
1,2017-01-01 00:00:00,728,2,23,1,210.9694
1,2017-01-01 00:00:00,728,2,23,2,1892.5902
1,2017-01-01 00:00:00,728,3,4,2,27539.5614
1,2017-01-01 00:00:00,728,3,4,3,114441.2766
1,2017-01-01 00:00:00,728,3,4,4,73932.0684
1,2017-01-01 00:00:00,728,3,4,5,53085.8286
1,2017-01-01 00:00:00,728,3,4,6,13656.2292
1,2017-01-01 00:00:00,728,3,4,7,1171.062
1,2017-01-01 00:00:00,728,3,4,8,146078.0148
1,2017-01-01 00:00:00,728,3,5,2,14331.1632
1,2017-01-01 00:00:00,728,3,5,3,48995.7306
1,2017-01-01 00:00:00,728,3,5,4,30608.3946
1,2017-01-01 00:00:00,728,3,5,5,23944.4694
1,2017-01-01 00:00:00,728,3,5,6,5209.6806
1,2017-01-01 00:00:00,728,3,5,7,555.39
1,2017-01-01 00:00:00,728,3,5,8,68920.9104
1,2017-01-01 00:00:00,728,3,7,1,102.2609
1,2017-01-01 00:00:00,728,3,7,2,917.3751
1,2017-01-01 00:00:00,728,3,8,1,117.9241
1,2017-01-01 00:00:00,728,3,8,2,1057.888
1,2017-01-01 00:00:00,728,3,9,1,238.7646
1,2017-01-01 00:00:00,728,3,9,2,2141.9392
1,2017-01-01 00:00:00,728,3,10,1,114.5365
1,2017-01-01 00:00:00,728,3,10,2,1027.4986
1,2017-01-01 00:00:00,728,3,11,1,228.4896
1,2017-01-01 00:00:00,728,3,11,2,2049.7635
1,2017-01-01 00:00:00,728,3,15,1,98.1792
1,2017-01-01 00:00:00,728,3,15,2,880.758
1,2017-01-01 00:00:00,728,3,16,1,293.135
1,2017-01-01 00:00:00,728,3,16,2,2629.6919
1,2017-01-01 00:00:00,728,3,17,1,78.5433
1,2017-01-01 00:00:00,728,3,17,2,704.6064
1,2017-01-01 00:00:00,728,3,19,1,482.3472
1,2017-01-01 00:00:00,728,3,20,1,621.8044
1,2017-01-01 00:00:00,728,3,21,1,2131.9008
1,2017-01-01 00:00:00,728,3,22,1,1465.6818
1,2017-01-01 00:00:00,728,3,23,1,222.073
1,2017-01-01 00:00:00,729,1,4,1,5488.9
1,2017-01-01 00:00:00,729,1,4,2,62317.8235
1,2017-01-01 00:00:00,729,1,4,3,136975.95
1,2017-01-01 00:00:00,729,1,4,4,66418.0655
1,2017-01-01 00:00:00,729,1,4,5,71584.0415
1,2017-01-01 00:00:00,729,1,4,6,9207.93
1,2017-01-01 00:00:00,729,1,4,7,897.462
1,2017-01-01 00:00:00,729,1,4,8,128421.1615
1,2017-01-01 00:00:00,729,1,5,1,1836.92
1,2017-01-01 00:00:00,729,1,5,2,29327.45
1,2017-01-01 00:00:00,729,1,5,3,60845.75
1,2017-01-01 00:00:00,729,1,5,4,26549.01
1,2017-01-01 00:00:00,729,1,5,5,31996.12
1,2017-01-01 00:00:00,729,1,5,6,3626.95
1,2017-01-01 00:00:00,729,1,5,7,323.2
1,2017-01-01 00:00:00,729,1,5,8,59295.4
1,2017-01-01 00:00:00,729,1,7,1,116.5013
1,2017-01-01 00:00:00,729,1,7,2,1045.1247
1,2017-01-01 00:00:00,729,1,8,1,108.2466
1,2017-01-01 00:00:00,729,1,8,2,971.0719
1,2017-01-01 00:00:00,729,1,9,1,241.1491
1,2017-01-01 00:00:00,729,1,9,2,2163.3305
1,2017-01-01 00:00:00,729,1,10,1,120.8552
1,2017-01-01 00:00:00,729,1,10,2,1084.1831
1,2017-01-01 00:00:00,729,1,11,1,243.5027
1,2017-01-01 00:00:00,729,1,11,2,2184.4442
1,2017-01-01 00:00:00,729,1,15,1,96.2541
1,2017-01-01 00:00:00,729,1,15,2,863.4882
1,2017-01-01 00:00:00,729,1,16,1,287.3872
1,2017-01-01 00:00:00,729,1,16,2,2578.1293
1,2017-01-01 00:00:00,729,1,17,1,77.0033
1,2017-01-01 00:00:00,729,1,17,2,690.7906
1,2017-01-01 00:00:00,729,1,19,1,514.3244
1,2017-01-01 00:00:00,729,1,19,2,4613.9658
1,2017-01-01 00:00:00,729,1,20,1,609.6122
1,2017-01-01 00:00:00,729,1,20,2,5468.7849
1,2017-01-01 00:00:00,729,1,21,1,2090.0989
1,2017-01-01 00:00:00,729,1,21,2,18750.1198
1,2017-01-01 00:00:00,729,1,22,1,1436.943
1,2017-01-01 00:00:00,729,1,22,2,12890.7073
1,2017-01-01 00:00:00,729,1,23,1,217.7186
1,2017-01-01 00:00:00,729,1,23,2,1953.1375
1,2017-01-01 00:00:00,729,2,4,1,5318.7441
1,2017-01-01 00:00:00,729,2,4,2,57563.1834
1,2017-01-01 00:00:00,729,2,4,3,130385.5198
1,2017-01-01 00:00:00,729,2,4,4,62910.6583
1,2017-01-01 00:00:00,729,2,4,5,67633.6612
1,2017-01-01 00:00:00,729,2,4,6,8643.0633
1,2017-01-01 00:00:00,729,2,4,7,871.9547
1,2017-01-01 00:00:00,729,2,4,8,119279.6849
1,2017-01-01 00:00:00,729,2,5,1,1779.9755
1,2017-01-01 00:00:00,729,2,5,2,28418.2991
1,2017-01-01 00:00:00,729,2,5,3,58959.5318
1,2017-01-01 00:00:00,729,2,5,4,25725.9907
1,2017-01-01 00:00:00,729,2,5,5,31004.2403
1,2017-01-01 00:00:00,729,2,5,6,3514.5145
1,2017-01-01 00:00:00,729,2,5,7,313.1808
1,2017-01-01 00:00:00,729,2,5,8,57457.2426
1,2017-01-01 00:00:00,729,2,7,1,112.8898
1,2017-01-01 00:00:00,729,2,7,2,1012.7259
1,2017-01-01 00:00:00,729,2,8,1,104.8909
1,2017-01-01 00:00:00,729,2,8,2,940.9687
1,2017-01-01 00:00:00,729,2,9,1,233.6735
1,2017-01-01 00:00:00,729,2,9,2,2096.2673
1,2017-01-01 00:00:00,729,2,10,1,117.1087
1,2017-01-01 00:00:00,729,2,10,2,1050.5735
1,2017-01-01 00:00:00,729,2,11,1,235.9541
1,2017-01-01 00:00:00,729,2,11,2,2116.7264
1,2017-01-01 00:00:00,729,2,15,1,93.2702
1,2017-01-01 00:00:00,729,2,15,2,836.7202
1,2017-01-01 00:00:00,729,2,16,1,278.4782
1,2017-01-01 00:00:00,729,2,16,2,2498.2073
1,2017-01-01 00:00:00,729,2,17,1,74.6162
1,2017-01-01 00:00:00,729,2,17,2,669.3761
1,2017-01-01 00:00:00,729,2,19,1,498.3804
1,2017-01-01 00:00:00,729,2,19,2,4470.9329
1,2017-01-01 00:00:00,729,2,20,1,590.7142
1,2017-01-01 00:00:00,729,2,20,2,5299.2526
1,2017-01-01 00:00:00,729,2,21,1,2025.3058
1,2017-01-01 00:00:00,729,2,21,2,18168.8661
1,2017-01-01 00:00:00,729,2,22,1,1392.3977
1,2017-01-01 00:00:00,729,2,22,2,12491.0954
1,2017-01-01 00:00:00,729,2,23,1,210.9694
1,2017-01-01 00:00:00,729,2,23,2,1892.5902
1,2017-01-01 00:00:00,729,3,4,1,5598.678
1,2017-01-01 00:00:00,729,3,4,2,60592.8246
1,2017-01-01 00:00:00,729,3,4,3,137247.9156
1,2017-01-01 00:00:00,729,3,4,4,66221.7456
1,2017-01-01 00:00:00,729,3,4,5,71193.3276
1,2017-01-01 00:00:00,729,3,4,6,9097.9614
1,2017-01-01 00:00:00,729,3,4,7,917.847
1,2017-01-01 00:00:00,729,3,4,8,125557.563
1,2017-01-01 00:00:00,729,3,5,1,1873.6584
1,2017-01-01 00:00:00,729,3,5,2,29913.999
1,2017-01-01 00:00:00,729,3,5,3,62062.665
1,2017-01-01 00:00:00,729,3,5,4,27079.9902
1,2017-01-01 00:00:00,729,3,5,5,32636.0424
1,2017-01-01 00:00:00,729,3,5,6,3699.489
1,2017-01-01 00:00:00,729,3,5,7,329.664
1,2017-01-01 00:00:00,729,3,5,8,60481.308
1,2017-01-01 00:00:00,729,3,7,1,118.8314
1,2017-01-01 00:00:00,729,3,7,2,1066.0272
1,2017-01-01 00:00:00,729,3,8,1,110.4115
1,2017-01-01 00:00:00,729,3,8,2,990.4933
1,2017-01-01 00:00:00,729,3,9,1,245.9721
1,2017-01-01 00:00:00,729,3,9,2,2206.5972
1,2017-01-01 00:00:00,729,3,10,1,123.2723
1,2017-01-01 00:00:00,729,3,10,2,1105.8668
1,2017-01-01 00:00:00,729,3,11,1,248.3727
1,2017-01-01 00:00:00,729,3,11,2,2228.1331
1,2017-01-01 00:00:00,729,3,15,1,98.1792
1,2017-01-01 00:00:00,729,3,15,2,880.758
1,2017-01-01 00:00:00,729,3,16,1,293.135
1,2017-01-01 00:00:00,729,3,16,2,2629.6919
1,2017-01-01 00:00:00,729,3,17,1,78.5433
1,2017-01-01 00:00:00,729,3,17,2,704.6064
1,2017-01-01 00:00:00,729,3,19,1,524.6109
1,2017-01-01 00:00:00,729,3,20,1,621.8044
1,2017-01-01 00:00:00,729,3,21,1,2131.9008
1,2017-01-01 00:00:00,729,3,22,1,1465.6818
1,2017-01-01 00:00:00,729,3,23,1,222.073
1,2017-01-01 00:00:00,730,1,4,1,736.9415
1,2017-01-01 00:00:00,730,1,4,2,79530.8255
1,2017-01-01 00:00:00,730,1,4,3,140143.167
1,2017-01-01 00:00:00,730,1,4,4,134013.001
1,2017-01-01 00:00:00,730,1,4,5,55330.845
1,2017-01-01 00:00:00,730,1,4,6,23417.5635
1,2017-01-01 00:00:00,730,1,4,7,1404.756
1,2017-01-01 00:00:00,730,1,4,8,135650.334
1,2017-01-01 00:00:00,730,1,5,1,384.68
1,2017-01-01 00:00:00,730,1,5,2,37730.22
1,2017-01-01 00:00:00,730,1,5,3,63495.63
1,2017-01-01 00:00:00,730,1,5,4,50357.29
1,2017-01-01 00:00:00,730,1,5,5,24156.37
